recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max
ba20ecd82,11,1,9.3576,1808.7891,10.4954,5684.7656
ba20ecd82,20,1,25.9893,2343.75,29.4293,5718.75
ba20ecd82,0,1,24.8053,5906.25,26.096,7500.0
ba20ecd82,16,4,27.1627,3093.75,28.9973,4593.75
ba3f81b56,16,4,25.1733,3093.75,27.008,4593.75
ba3f81b56,7,1,10.336,4687.5,13.4773,11437.5
ba3f81b56,8,1,20.3093,3750.0,24.432,5531.25
ba3f81b56,12,1,45.1787,562.5,48.3147,3281.25
ba3f81b56,5,1,40.8747,4781.25,43.2267,10406.25
ba41088eb,4,1,0.1707,2343.75,2.0267,4218.75
ba5441eef,5,1,11.2533,5062.5,14.3627,11250.0
ba787d546,11,1,45.5982,1808.7891,46.736,5684.7656
ba787d546,2,1,20.9067,468.75,22.6827,3000.0
ba787d546,10,1,18.0593,947.4609,20.5032,10852.7344
ba787d546,15,1,54.0053,93.75,57.3493,1125.0
ba787d546,19,1,9.0507,281.25,10.6027,2812.5
ba787d546,21,1,32.5333,3281.25,33.6267,4125.0
ba80eac24,22,1,43.664,10687.5,45.2693,13687.5
bab4a8ff6,23,1,52.541,7235.1562,58.6246,11283.3984
bad1e2528,16,4,16.6667,3093.75,18.5013,4593.75
bad6fdc31,3,1,24.7147,1031.25,25.456,2812.5
bae00ba98,2,1,13.9093,468.75,15.6853,3000.0
bae729612,23,1,53.8471,7235.1562,59.9307,11283.3984
bb04141d6,12,1,52.2933,562.5,55.4293,3281.25
bb04141d6,2,1,55.0187,468.75,56.7947,3000.0
bb0dad7ad,6,1,29.3973,562.5,31.5413,4406.25
bb257e4af,23,1,12.4111,7235.1562,18.4947,11283.3984
bb3a45210,6,1,27.1413,562.5,29.2853,4406.25
bb546aa2f,15,1,30.7733,93.75,34.1173,1125.0
bb546aa2f,0,1,18.0747,5906.25,19.3653,7500.0
bb5c92a56,9,1,17.5413,1125.0,20.3467,5250.0
bb5c92a56,19,1,1.9947,281.25,3.5467,2812.5
bb5c92a56,4,1,27.3973,2343.75,29.2533,4218.75
bb5c92a56,4,1,30.0,2343.75,31.856,4218.75
bb71b28e8,11,1,40.1241,1808.7891,41.2619,5684.7656
bb71b28e8,18,1,8.976,3187.5,9.6693,5062.5
bb71b28e8,4,1,40.2987,2343.75,42.1547,4218.75
bb71b28e8,14,1,10.688,2531.25,11.2747,5531.25
bb71b28e8,6,1,4.7093,562.5,6.8533,4406.25
bb71b28e8,12,1,37.776,562.5,40.912,3281.25
bb76ca250,17,4,5.1253,1312.5,7.6587,7406.25
bb76ca250,9,1,21.008,1125.0,23.8133,5250.0
bb76ca250,15,1,26.3573,93.75,29.7013,1125.0
bb76ca250,20,1,51.7973,2343.75,55.2373,5718.75
bb76d35a5,23,1,23.8411,7235.1562,29.9247,11283.3984
bb82a4058,16,4,35.6533,3093.75,37.488,4593.75
bb82a4058,17,4,17.904,1312.5,20.4373,7406.25
bbcb45cc0,10,1,42.7247,947.4609,45.1686,10852.7344
bc098988e,9,1,16.24,1125.0,19.0453,5250.0
bc098988e,15,1,36.5013,93.75,39.8453,1125.0
bc0b86e9a,23,4,27.3821,6459.9609,35.3059,11627.9297
bc0b86e9a,17,1,41.168,1312.5,47.6213,3937.5
bc12e59b4,7,1,7.2587,4687.5,10.4,11437.5
bc12e59b4,18,1,54.6827,3187.5,55.376,5062.5
bc2794acb,22,1,9.8453,10687.5,11.4507,13687.5
bc3f9bc70,21,1,57.9413,3281.25,59.0347,4125.0
bc3f9bc70,17,4,44.9653,1312.5,47.4987,7406.25
bc6136978,1,1,16.4533,3843.75,17.3493,5625.0
bc6136978,8,1,14.784,3750.0,18.9067,5531.25
bc6136978,8,1,10.2613,3750.0,14.384,5531.25
bc9dd660e,6,1,6.2027,562.5,8.224,3187.5
bcd686baf,12,1,23.7813,562.5,26.9173,3281.25
bcd686baf,2,1,17.344,468.75,19.12,3000.0
bcd686baf,8,1,21.3973,3750.0,25.52,5531.25
bd0373f72,11,1,20.6483,1808.7891,21.7861,5684.7656
bd2ffd93e,10,1,30.2208,947.4609,32.6647,10852.7344
bd44d380a,0,1,25.4187,5906.25,26.7093,7500.0
bd62d4fa2,13,1,14.9227,93.75,18.7947,1406.25
bda5fbf5a,6,1,50.624,562.5,52.768,4406.25
bda5fbf5a,18,1,45.9093,3187.5,46.6027,5062.5
bda5fbf5a,17,1,39.424,1312.5,45.8773,3937.5
bda762977,14,1,13.6053,2531.25,14.192,5531.25
bda762977,19,1,10.9707,281.25,12.5227,2812.5
bda762977,13,1,44.768,93.75,48.64,1406.25
bda762977,17,4,44.944,1312.5,47.4773,7406.25
bda762977,20,1,30.2613,2343.75,33.7013,5718.75
bdd4aa62c,9,1,54.304,1125.0,57.1093,5250.0
bdd4aa62c,3,1,27.9733,1031.25,28.7147,2812.5
bdd4aa62c,18,1,53.7227,3187.5,54.416,5062.5
bde7dd2a6,7,1,10.6347,4687.5,13.776,11437.5
bdec2b074,10,1,55.0719,947.4609,57.5158,10852.7344
be2a26a83,13,1,37.9733,93.75,38.5973,843.75
be3474b24,6,1,11.7707,562.5,13.9147,4406.25
be39a8871,17,4,28.1707,1312.5,30.704,7406.25
be39a8871,5,1,22.6027,4781.25,24.9547,10406.25
be39a8871,19,1,47.7973,281.25,49.3493,2812.5
be42f69fc,1,1,17.6907,3843.75,18.5867,5625.0
be42f69fc,6,1,1.4027,562.5,3.5467,4406.25
be42f69fc,6,1,3.9413,562.5,5.9627,3187.5
be42f69fc,4,1,3.5467,2343.75,5.4027,4218.75
be6a8ad0d,17,4,39.8987,1312.5,42.432,7406.25
be6a8ad0d,9,1,1.232,1125.0,4.0373,5250.0
be8b5dacf,11,1,50.9214,1808.7891,52.0591,5684.7656
be8b5dacf,18,1,21.7333,3187.5,22.4267,5062.5
be93419c6,2,1,32.5493,468.75,34.3253,3000.0
be93419c6,15,1,54.3093,93.75,57.6533,1125.0
be93419c6,21,1,16.976,3281.25,18.0693,4125.0
be93419c6,17,1,3.6533,1312.5,10.1067,3937.5
be93419c6,15,1,52.6133,93.75,55.9573,1125.0
be96c9133,0,1,42.3573,5906.25,43.648,7500.0
bec6d5f64,23,4,12.0163,6459.9609,19.9401,11627.9297
becb5a74d,3,1,25.9947,1031.25,26.736,2812.5
becc02ce8,4,1,50.3147,2343.75,52.1707,4218.75
becc02ce8,20,1,7.0827,2343.75,10.5227,5718.75
becef9f8f,13,1,23.5627,93.75,24.1867,843.75
bedcc4c9b,17,4,46.3147,1312.5,48.848,7406.25
bedcc4c9b,18,1,48.0,3187.5,48.6933,5062.5
bedcc4c9b,19,1,17.5253,281.25,19.0773,2812.5
bedcc4c9b,3,1,41.4293,1031.25,42.1707,2812.5
bef0a8e4c,23,1,21.1127,7235.1562,27.1964,11283.3984
bf0eeacb5,8,1,7.2747,3750.0,11.3973,5531.25
bf0eeacb5,15,1,40.8213,93.75,44.1653,1125.0
bf26252f1,23,4,45.9581,6459.9609,53.8819,11627.9297
bf26252f1,16,4,43.2747,3093.75,45.1093,4593.75
bf26252f1,0,1,8.0107,5906.25,9.3013,7500.0
bf26252f1,4,1,3.424,2343.75,5.28,4218.75
bf2c17c1e,12,1,41.76,562.5,44.896,3281.25
bf2c17c1e,23,4,45.8942,6459.9609,53.818,11627.9297
bf2c17c1e,21,1,28.2347,3281.25,29.328,4125.0
bf5d80f0e,6,1,27.296,562.5,29.44,4406.25
bf68ca2b0,8,1,51.824,3750.0,55.9467,5531.25
bf68ca2b0,17,1,47.6907,1312.5,54.144,3937.5
bf6aa9579,18,1,22.8587,3187.5,23.552,5062.5
bf6aa9579,14,1,35.072,2531.25,35.6587,5531.25
bf6dcd37f,14,1,20.48,2531.25,21.0667,5531.25
bf6dcd37f,6,1,39.3867,562.5,41.5307,4406.25
bf6dcd37f,14,1,58.6347,2531.25,59.2213,5531.25
bf6dcd37f,20,1,3.6107,2343.75,7.0507,5718.75
bf964d1fa,8,1,14.576,3750.0,18.6987,5531.25
bf964d1fa,18,1,3.0347,3187.5,3.728,5062.5
bf9f90405,3,1,15.3333,1031.25,16.0747,2812.5
bfb5fd706,3,1,15.568,1031.25,16.3093,2812.5
bfb5fd706,17,1,14.2453,1312.5,20.6987,3937.5
bfb5fd706,1,1,14.384,3843.75,15.28,5625.0
bfc900065,13,1,37.488,93.75,41.36,1406.25
bfd6218e4,22,1,25.728,10687.5,27.3333,13687.5
bfe3e761b,4,1,17.2213,2343.75,19.0773,4218.75
bfe3e761b,0,1,22.656,5906.25,23.9467,7500.0
bfe3e761b,17,4,28.5547,1312.5,31.088,7406.25
bfe3e761b,3,1,51.5787,1031.25,52.32,2812.5
bfeb3a01a,1,1,12.4,3843.75,13.296,5625.0
bfeb3a01a,5,1,48.1547,5062.5,51.264,11250.0
bfeb3a01a,9,1,3.7707,1125.0,6.576,5250.0
c02d5c50b,15,1,36.7253,93.75,40.0693,1125.0
c02d5c50b,4,1,32.8853,2343.75,34.7413,4218.75
c02d5c50b,11,1,29.6925,1808.7891,30.8303,5684.7656
c0357acab,14,1,57.1467,2531.25,57.7333,5531.25
c044ced19,5,1,42.5493,4781.25,44.9013,10406.25
c049031da,14,1,56.256,2531.25,56.8427,5531.25
c04d17337,3,1,42.3947,1031.25,43.136,2812.5
c04d17337,17,4,10.144,1312.5,12.6773,7406.25
c06108d8a,19,1,53.4187,281.25,54.9707,2812.5
c069e6b7e,6,1,6.9067,562.5,9.0507,4406.25
c06ad68f4,5,1,5.7653,4781.25,8.1173,10406.25
c06ad68f4,21,1,7.12,3281.25,8.2133,4125.0
c06d6231c,4,1,27.4187,2343.75,29.2747,4218.75
c06d6231c,16,4,51.3707,3093.75,53.2053,4593.75
c06d6231c,17,1,22.8427,1312.5,29.296,3937.5
c06d6231c,19,1,55.232,281.25,56.784,2812.5
c0722e5fd,12,1,54.9067,562.5,58.0427,3281.25
c0722e5fd,19,1,48.704,281.25,50.256,2812.5
c07e51d93,17,4,13.3067,1312.5,15.84,7406.25
c07e51d93,16,4,24.0373,3093.75,25.872,4593.75
c07e51d93,21,1,0.992,3281.25,2.0853,4125.0
c0813a868,6,1,16.8907,562.5,19.0347,4406.25
c086c6f96,13,1,16.528,93.75,17.152,843.75
c086c6f96,22,1,11.952,10687.5,13.5573,13687.5
c0a0e43f1,23,1,24.0036,7235.1562,30.0873,11283.3984
c0abfe433,0,1,52.8533,5906.25,54.144,7500.0
c0b458565,15,1,53.248,93.75,56.592,1125.0
c0b458565,2,1,15.632,468.75,17.408,3000.0
c0b458565,11,1,26.1921,1808.7891,27.3299,5684.7656
c10546a22,7,1,26.336,4687.5,29.4773,11437.5
c10546a22,4,1,9.696,2343.75,11.552,4218.75
c10546a22,21,1,15.7067,3281.25,16.8,4125.0
c12ca0c0f,10,1,25.3852,947.4609,27.8291,10852.7344
c12e0a62b,15,1,31.8453,93.75,35.1893,1125.0
c12e0a62b,8,1,16.4427,3750.0,20.5653,5531.25
c12e0a62b,13,1,17.4293,93.75,21.3013,1406.25
c131e9b07,10,1,19.7776,947.4609,22.2215,10852.7344
c138beefa,13,1,2.6507,93.75,6.5227,1406.25
c138beefa,18,1,14.192,3187.5,14.8853,5062.5
c138beefa,23,4,0.6211,6459.9609,8.5449,11627.9297
c138beefa,17,4,12.4373,1312.5,14.9707,7406.25
c138beefa,23,4,21.0431,6459.9609,28.9669,11627.9297
c146d2422,6,1,57.7547,562.5,59.776,3187.5
c146d2422,17,1,26.1547,1312.5,32.608,3937.5
c146d2422,11,1,56.053,1808.7891,57.1907,5684.7656
c146d2422,0,1,37.424,5906.25,38.7147,7500.0
c15840ebf,12,1,12.5547,562.5,15.6907,3281.25
c15840ebf,11,1,50.6021,1808.7891,51.7399,5684.7656
c15840ebf,18,1,19.904,3187.5,20.5973,5062.5
c15840ebf,16,4,23.4027,3093.75,25.2373,4593.75
c16a6dc02,11,1,36.0025,1808.7891,37.1403,5684.7656
c1938757f,1,1,37.6427,3843.75,38.5387,5625.0
c19392c1f,13,1,12.2773,93.75,16.1493,1406.25
c19392c1f,13,1,7.104,93.75,10.976,1406.25
c1a5ee1dd,10,1,54.8339,947.4609,57.2778,10852.7344
c1c4d9ac3,12,1,37.7493,562.5,40.8853,3281.25
c1c4d9ac3,17,4,56.8,1312.5,59.3333,7406.25
c1c4d9ac3,6,1,2.944,562.5,5.088,4406.25
c1c4d9ac3,12,1,1.0667,562.5,4.2027,3281.25
c1c641c2c,16,4,16.7307,3093.75,18.5653,4593.75
c1c7e3370,2,1,29.6533,468.75,31.4293,3000.0
c1c7e3370,17,4,20.0747,1312.5,22.608,7406.25
c1e3072db,13,1,20.368,93.75,24.24,1406.25
c1f430fc6,6,1,40.144,562.5,42.288,4406.25
c20f6fab9,3,1,3.008,1031.25,3.7493,2812.5
c21b3e6c8,17,1,7.184,1312.5,13.6373,3937.5
c21cff9ba,17,4,9.472,1312.5,12.0053,7406.25
c21cff9ba,17,1,30.0427,1312.5,36.496,3937.5
c21cff9ba,17,1,35.3333,1312.5,41.7867,3937.5
c21cff9ba,20,1,12.6027,2343.75,16.0427,5718.75
c220f5fec,23,4,29.3442,6459.9609,37.268,11627.9297
c2321efa4,9,1,48.0107,1125.0,50.816,5250.0
c238df4c4,10,1,40.3215,947.4609,42.7654,10852.7344
c26209c71,23,1,44.8203,7235.1562,50.9039,11283.3984
c2845802a,6,1,22.24,562.5,24.384,4406.25
c28ca28d5,1,1,34.976,3843.75,35.872,5625.0
c28ca28d5,20,1,56.0693,2343.75,59.5093,5718.75
c28ca28d5,4,1,39.4187,2343.75,41.2747,4218.75
c28ca28d5,18,1,29.4133,3187.5,30.1067,5062.5
c28ca28d5,6,1,40.2133,562.5,42.2347,3187.5
c2d7be130,5,1,54.2347,4781.25,56.5867,10406.25
c2d7be130,13,1,22.544,93.75,26.416,1406.25
c2d7be130,4,1,49.968,2343.75,51.824,4218.75
c2d7be130,1,1,42.1707,3843.75,43.0667,5625.0
c2d7be130,7,1,9.024,4687.5,12.1653,11437.5
c2e665ce6,22,1,1.0667,10687.5,2.672,13687.5
c31381bae,19,1,7.8133,281.25,9.3653,2812.5
c31ddfdc5,15,1,43.4293,93.75,46.7733,1125.0
c31ddfdc5,0,1,38.3733,5906.25,39.664,7500.0
c31ddfdc5,22,1,29.4827,10687.5,31.088,13687.5
c31ddfdc5,2,1,36.864,468.75,38.64,3000.0
c31ddfdc5,11,1,53.7194,1808.7891,54.8571,5684.7656
c31ddfdc5,11,1,50.8749,1808.7891,52.0127,5684.7656
c33205e1a,4,1,12.1227,2343.75,13.9787,4218.75
c33205e1a,16,4,43.0613,3093.75,44.896,4593.75
c333d480b,8,1,22.7893,3750.0,26.912,5531.25
c333d480b,4,1,50.9547,2343.75,52.8107,4218.75
c333d480b,2,1,16.7307,468.75,18.5067,3000.0
c333d480b,9,1,27.36,1125.0,30.1653,5250.0
c333d480b,8,1,19.4667,3750.0,23.5893,5531.25
c350857cd,3,1,6.0853,1031.25,6.8267,2812.5
c36ea621f,20,1,31.4293,2343.75,34.8693,5718.75
c36ea621f,14,1,59.1413,2531.25,59.728,5531.25
c37acb1eb,20,1,18.752,2343.75,22.192,5718.75
c37acb1eb,13,1,51.9307,93.75,55.8027,1406.25
c38932af9,10,1,27.4286,947.4609,29.8725,10852.7344
c389e319e,19,1,9.3173,281.25,10.8693,2812.5
c389e319e,2,1,1.0293,468.75,2.8053,3000.0
c389e319e,1,1,46.1013,3843.75,46.9973,5625.0
c3998738f,23,1,26.1689,7235.1562,32.2525,11283.3984
c39f46378,2,1,28.256,468.75,30.032,3000.0
c3a176af3,0,1,13.904,5906.25,15.1947,7500.0
c3c740138,8,1,24.496,3750.0,28.6187,5531.25
c3d852725,3,1,1.7387,1031.25,2.48,2812.5
c3d9bd168,3,1,6.5867,1031.25,7.328,2812.5
c3d9bd168,22,1,17.2107,10687.5,18.816,13687.5
c3d9bd168,14,1,12.544,2531.25,13.1307,5531.25
c3e07584d,14,1,18.3627,2531.25,18.9493,5531.25
c3ec73867,8,1,2.1867,3750.0,6.3093,5531.25
c3ed6269b,18,1,1.28,3187.5,1.9733,5062.5
c3ed6269b,23,4,3.8313,6459.9609,11.7551,11627.9297
c3f4242db,10,1,5.0329,947.4609,7.4768,10852.7344
c3fa045fa,10,1,1.1784,947.4609,3.6223,10852.7344
c3fb678a6,13,1,55.0827,93.75,58.9547,1406.25
c3fb678a6,0,1,13.184,5906.25,14.4747,7500.0
c3fb678a6,5,1,19.0827,4781.25,21.4347,10406.25
c3ff0bb6e,4,1,50.4373,2343.75,52.2933,4218.75
c3ff0bb6e,13,1,12.3733,93.75,16.2453,1406.25
c42b0da33,10,1,19.5512,947.4609,21.9951,10852.7344
c42c6d95c,12,1,40.0213,562.5,43.1573,3281.25
c42c6d95c,21,1,53.872,3281.25,54.9653,4125.0
c45f3d6e9,1,1,16.2507,3843.75,17.1467,5625.0
c4670ef64,2,1,5.7013,468.75,7.4773,3000.0
c4670ef64,2,1,1.0987,468.75,2.8747,3000.0
c472052e6,21,1,8.3147,3281.25,9.408,4125.0
c472052e6,14,1,46.288,2531.25,46.8747,5531.25
c47a78cc1,18,1,45.12,3187.5,45.8133,5062.5
c47a78cc1,23,4,49.8823,6459.9609,57.8061,11627.9297
c47ee8e2f,23,1,2.4613,7235.1562,8.5449,11283.3984
c498afd5a,3,1,38.5333,1031.25,39.2747,2812.5
c498afd5a,14,1,42.3627,2531.25,42.9493,5531.25
c49c0621f,14,1,58.0747,2531.25,58.6613,5531.25
c4ba0c054,9,1,49.728,1125.0,52.5333,5250.0
c4ba0c054,5,1,53.3173,4781.25,55.6693,10406.25
c4ec1e7de,1,1,43.6,3843.75,44.496,5625.0
c4ec1e7de,17,1,52.7893,1312.5,59.2427,3937.5
c4ec1e7de,19,1,58.3733,281.25,59.9253,2812.5
c4ec1e7de,17,1,42.256,1312.5,48.7093,3937.5
c4ec1e7de,16,4,43.008,3093.75,44.8427,4593.75
c4ec1e7de,11,1,49.9229,1808.7891,51.0607,5684.7656
c4ec1e7de,7,1,12.9387,4687.5,16.08,11437.5
c4f5b99f1,17,1,35.536,1312.5,41.9893,3937.5
c4f5b99f1,3,1,11.3387,1031.25,12.08,2812.5
c4f5b99f1,1,1,38.2293,3843.75,39.1253,5625.0
c4f5b99f1,6,1,39.5253,562.5,41.6693,4406.25
c4f5b99f1,21,1,5.5467,3281.25,6.64,4125.0
c5146ad42,7,1,16.112,4687.5,19.2533,11437.5
c52231d78,21,1,35.248,3281.25,36.3413,4125.0
c5290bfd1,2,1,36.5227,468.75,38.2987,3000.0
c5290bfd1,4,1,5.9307,2343.75,7.7867,4218.75
c5290bfd1,8,1,12.1653,3750.0,16.288,5531.25
c53130947,5,1,28.3307,4781.25,30.6827,10406.25
c5536d457,21,1,11.0933,3281.25,12.1867,4125.0
c5536d457,21,1,2.0107,3281.25,3.104,4125.0
c55670da0,2,1,53.8347,468.75,55.6107,3000.0
c55670da0,11,1,26.1805,1808.7891,27.3183,5684.7656
c55670da0,19,1,26.2293,281.25,27.7813,2812.5
c55670da0,15,1,50.6987,93.75,54.0427,1125.0
c55670da0,13,1,50.5653,93.75,54.4373,1406.25
c56dc7731,19,1,2.3147,281.25,3.8667,2812.5
c56dc7731,17,4,34.3733,1312.5,36.9067,7406.25
c57363daf,17,1,30.9067,1312.5,37.36,3937.5
c57363daf,6,1,29.216,562.5,31.36,4406.25
c57363daf,10,1,26.6681,947.4609,29.112,10852.7344
c57452089,17,1,0.56,1312.5,7.0133,3937.5
c57452089,6,1,1.712,562.5,3.856,4406.25
c57452089,13,1,8.3947,93.75,12.2667,1406.25
c57452089,11,1,28.816,1808.7891,29.9537,5684.7656
c5784f70a,15,1,21.1147,93.75,24.4587,1125.0
c5784f70a,4,1,7.984,2343.75,9.84,4218.75
c584081e4,1,1,42.7573,3843.75,43.6533,5625.0
c584081e4,18,1,1.9253,3187.5,2.6187,5062.5
c584081e4,9,1,37.84,1125.0,40.6453,5250.0
c584081e4,17,4,4.608,1312.5,7.1413,7406.25
c584081e4,4,1,50.1013,2343.75,51.9573,4218.75
c5a33d600,20,1,50.0693,2343.75,53.5093,5718.75
c5ad0cea3,7,1,0.3947,4687.5,3.536,11437.5
c5b6c5b49,18,1,58.4853,3187.5,59.1787,5062.5
c5b6c5b49,3,1,50.944,1031.25,51.6853,2812.5
c5b6c5b49,1,1,3.6107,3843.75,4.5067,5625.0
c5b77ac32,17,4,45.2267,1312.5,47.76,7406.25
c5b77ac32,21,1,45.8667,3281.25,46.96,4125.0
c5bb0d27f,13,1,42.0587,93.75,45.9307,1406.25
c5bb0d27f,17,1,10.2667,1312.5,16.72,3937.5
c5bb0d27f,2,1,45.1413,468.75,46.9173,3000.0
c5cfc1beb,23,4,46.6199,6459.9609,54.5437,11627.9297
c5cfc1beb,12,1,9.056,562.5,12.192,3281.25
c5cfc1beb,4,1,0.6773,2343.75,2.5333,4218.75
c5d282e1e,23,4,5.0155,6459.9609,12.9393,11627.9297
c5d282e1e,15,1,42.3627,93.75,45.7067,1125.0
c5d639116,2,1,50.0693,468.75,51.8453,3000.0
c5d639116,17,1,32.6827,1312.5,39.136,3937.5
c5d639116,5,1,6.1707,4781.25,8.5227,10406.25
c5de5386a,16,4,0.56,3093.75,2.3947,4593.75
c5de5386a,18,1,21.5307,3187.5,22.224,5062.5
c5e170468,11,1,43.4039,1808.7891,44.5417,5684.7656
c5e7a1e28,3,1,17.0933,1031.25,17.8347,2812.5
c5e950bec,22,1,5.1467,10687.5,6.752,13687.5
c5fc1498e,22,1,0.2453,10687.5,1.8507,13687.5
c6072a608,10,1,8.7946,947.4609,11.2385,10852.7344
c60b01048,21,1,17.4773,3281.25,18.5707,4125.0
c60b01048,7,1,5.3333,4687.5,8.4747,11437.5
c614909e8,2,1,58.208,468.75,59.984,3000.0
c614909e8,12,1,39.0453,562.5,42.1813,3281.25
c615ae1f0,4,1,1.4027,2343.75,3.2587,4218.75
c634dd8de,10,1,10.8611,947.4609,13.305,10852.7344
c6364025b,8,1,32.5227,3750.0,36.6453,5531.25
c65147f81,6,1,22.96,562.5,25.104,4406.25
c66971053,16,4,8.896,3093.75,10.7307,4593.75
c66971053,20,1,54.928,2343.75,58.368,5718.75
c6713b132,4,1,8.9333,2343.75,10.7893,4218.75
c6713b132,5,1,38.5333,5062.5,41.6427,11250.0
c6713b132,0,1,14.6507,5906.25,15.9413,7500.0
c6713b132,17,4,23.584,1312.5,26.1173,7406.25
c68fb36e7,17,4,37.8507,1312.5,40.384,7406.25
c69f0d176,10,1,39.2243,947.4609,41.6682,10852.7344
c6c41bebb,6,1,8.5387,562.5,10.6827,4406.25
c6c9303f7,5,1,42.1387,5062.5,45.248,11250.0
c6c9303f7,23,4,10.9888,6459.9609,18.9127,11627.9297
c6c9303f7,23,4,22.6627,6459.9609,30.5865,11627.9297
c6e411c90,2,1,56.0107,468.75,57.7867,3000.0
c6e411c90,23,4,10.1994,6459.9609,18.1232,11627.9297
c6e411c90,1,1,49.3707,3843.75,50.2667,5625.0
c6e411c90,5,1,55.488,4781.25,57.84,10406.25
c6e411c90,14,1,55.3387,2531.25,55.9253,5531.25
c6e411c90,1,1,4.1653,3843.75,5.0613,5625.0
c6e411c90,8,1,46.0053,3750.0,50.128,5531.25
c6e411c90,7,1,55.4933,4687.5,58.6347,11437.5
c6e528151,10,1,13.3921,947.4609,15.836,10852.7344
c6e75b535,1,1,7.68,3843.75,8.576,5625.0
c6e75b535,9,1,27.8987,1125.0,30.704,5250.0
c6e9db009,17,1,2.976,1312.5,9.4293,3937.5
c6e9db009,4,1,21.4773,2343.75,23.3333,4218.75
c6e9db009,19,1,40.2347,281.25,41.7867,2812.5
c71f2b7c0,6,1,23.664,562.5,25.6853,3187.5
c71f2b7c0,13,1,22.0587,93.75,25.9307,1406.25
c727fdb29,23,1,34.3888,7235.1562,40.4724,11283.3984
c72cc7b33,11,1,42.597,1808.7891,43.7348,5684.7656
c72cc7b33,17,1,39.04,1312.5,45.4933,3937.5
c72cc7b33,7,1,8.24,4687.5,11.3813,11437.5
c732486df,13,1,30.464,93.75,31.088,843.75
c74879cc9,23,1,40.7394,7235.1562,46.823,11283.3984
c750dbbd4,6,1,8.5067,562.5,10.6507,4406.25
c7560af24,23,1,42.2313,7235.1562,48.3149,11283.3984
c76953dd8,11,1,57.8351,1808.7891,58.9729,5684.7656
c79d32fd8,7,1,47.1573,4687.5,50.2987,11437.5
c79d32fd8,5,1,46.6987,5062.5,49.808,11250.0
c7a441061,1,1,7.0347,3843.75,7.9307,5625.0
c7a441061,21,1,43.8933,3281.25,44.9867,4125.0
c7a441061,3,1,5.792,1031.25,6.5333,2812.5
c7c41bf35,23,1,34.9983,7235.1562,41.0819,11283.3984
c7cd7d075,2,1,49.9787,468.75,51.7547,3000.0
c7cd7d075,20,1,53.8933,2343.75,57.3333,5718.75
c7d2bef51,1,1,58.2827,3843.75,59.1787,5625.0
c7d9e00be,16,4,2.8107,3093.75,4.6453,4593.75
c7d9e00be,16,4,4.5653,3093.75,6.4,4593.75
c7d9e00be,3,1,3.1733,1031.25,3.9147,2812.5
c7dc9f7f4,13,1,45.6213,93.75,49.4933,1406.25
c7dc9f7f4,23,4,49.0173,6459.9609,56.9411,11627.9297
c7dc9f7f4,23,4,21.2521,6459.9609,29.1759,11627.9297
c7dc9f7f4,3,1,58.0533,1031.25,58.7947,2812.5
c7eba6954,6,1,4.7093,562.5,6.7307,3187.5
c7eba6954,20,1,54.2133,2343.75,57.6533,5718.75
c7eba6954,4,1,42.0107,2343.75,43.8667,4218.75
c7eba6954,12,1,56.8053,562.5,59.9413,3281.25
c7eba6954,11,1,5.3986,1808.7891,6.5364,5684.7656
c7eba6954,18,1,56.7467,3187.5,57.44,5062.5
c802acaf5,18,1,30.304,3187.5,30.9973,5062.5
c802acaf5,0,1,34.4587,5906.25,35.7493,7500.0
c802acaf5,16,4,38.8853,3093.75,40.72,4593.75
c802acaf5,9,1,26.544,1125.0,29.3493,5250.0
c80ecb44a,16,4,4.144,3093.75,5.9787,4593.75
c80ecb44a,9,1,31.824,1125.0,34.6293,5250.0
c80ecb44a,7,1,0.0533,4687.5,3.1947,11437.5
c81ca80f1,6,1,44.256,562.5,46.4,4406.25
c832dbf79,5,1,5.2373,4781.25,7.5893,10406.25
c8365cd02,3,1,56.1813,1031.25,56.9227,2812.5
c848a67ab,18,1,12.3947,3187.5,13.088,5062.5
c84df9ac5,23,1,47.1133,7235.1562,53.1969,11283.3984
c856e9ac6,23,1,33.8837,7235.1562,39.9673,11283.3984
c867ca400,17,4,19.36,1312.5,21.8933,7406.25
c874f072d,23,1,27.5911,7235.1562,33.6747,11283.3984
c8863180d,2,1,40.9867,468.75,42.7627,3000.0
c8863180d,2,1,47.856,468.75,49.632,3000.0
c8863180d,17,4,46.4587,1312.5,48.992,7406.25
c8a178afd,0,1,53.7707,5906.25,55.0613,7500.0
c8a178afd,13,1,0.08,93.75,3.952,1406.25
c8a178afd,18,1,18.4533,3187.5,19.1467,5062.5
c8a9319a2,23,4,16.5094,6459.9609,24.4332,11627.9297
c8ad2c2b7,14,1,19.0987,2531.25,19.6853,5531.25
c8aec31ab,23,1,23.1039,7235.1562,29.1875,11283.3984
c8ba71e1f,9,1,47.52,1125.0,50.3253,5250.0
c8ba71e1f,2,1,9.3333,468.75,11.1093,3000.0
c8be4e94d,2,1,48.6187,468.75,50.3947,3000.0
c8c39d92c,23,4,23.2083,6459.9609,31.1322,11627.9297
c8d7b60a3,17,4,23.8613,1312.5,26.3947,7406.25
c8d7b60a3,11,1,15.9289,1808.7891,17.0667,5684.7656
c8d7b60a3,13,1,40.8533,93.75,44.7253,1406.25
